"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"75990080153","Farmàcia Enrich Murt","#","Rbla","Catalunya","86","86","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.392713","2.161544","429904.445","4582692.51","429996.372","4582893.45","932151793","#","","01/01","31/12","1111101","09:30:00","21:30:00"," ",
"75990080539","Farmàcia March Puigoriol","#","C","Mallorca","312","312","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.397352","2.167399","430398.867","4583202.9","430490.799","4583403.845","934576944","#","","","","","","","",
"75990080825","Farmàcia Puig de Dou","#","C","Mallorca","468","468","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.405808","2.178681","431350.88","4584132.655","431442.82","4584333.609","932329456","#","","01/01","31/12","0000011","08:30:00","21:00:00"," ",
"75990080825","Farmàcia Puig de Dou","#","C","Mallorca","468","468","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.405808","2.178681","431350.88","4584132.655","431442.82","4584333.609","932329456","#","","01/01","31/12","1111101","09:00:00","13:30:00"," ",
"75990080825","Farmàcia Puig de Dou","#","C","Mallorca","468","468","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.405808","2.178681","431350.88","4584132.655","431442.82","4584333.609","932329456","Fax","","01/01","31/12","0000011","08:30:00","21:00:00"," ",
"75990080825","Farmàcia Puig de Dou","#","C","Mallorca","468","468","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.405808","2.178681","431350.88","4584132.655","431442.82","4584333.609","932329456","Fax","","01/01","31/12","1111101","09:00:00","13:30:00"," ",
"75990080991","Farmàcia Egea Tomas","#","C","Mallorca","554","554","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.409077","2.183046","431719.211","4584492.104","431811.155","4584693.062","932314208","#","","","","","","","",
"75990080991","Farmàcia Egea Tomas","#","C","Mallorca","554","554","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.409077","2.183046","431719.211","4584492.104","431811.155","4584693.062","932314208","Fax","","","","","","","",
"75990081054","Farmàcia Macia Creus","#","C","Mallorca","591","591","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.411205","2.185501","431926.622","4584726.387","432018.567","4584927.347","934362710","#","","","","","","","",
"75990081097","Farmàcia Andrés Perera","#","C","Mallorca","621","621","65","el Clot","10","Sant Martí","08026","019","BARCELONA","41.413094","2.18801","432138.293","4584934.12","432230.24","4585135.082","933547054","Fax","","","","","","","",
"75990081097","Farmàcia Andrés Perera","#","C","Mallorca","621","621","65","el Clot","10","Sant Martí","08026","019","BARCELONA","41.413094","2.18801","432138.293","4584934.12","432230.24","4585135.082","933527054","#","","","","","","","",
"75990081331","Farmàcia Motilla García","#","C","Gran de Gràcia","87","87","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.400619","2.154458","429320.634","4583576.066","429412.556","4583777.014","932372731","#","","","","","","","",
"75990081440","Farmàcia Marín Sánchez","#","C","Manila","49","49","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.390016","2.125629","426898.891","4582422.871","426990.791","4582623.808","932036748","Fax","","","","","","","",
"75990081440","Farmàcia Marín Sánchez","#","C","Manila","49","49","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.390016","2.125629","426898.891","4582422.871","426990.791","4582623.808","932036748","#","","","","","","","",
"75990081589","Farmàcia Vives Ferrer","#","C","Manso","64","64","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.377921","2.162417","429961.581","4581049.617","430053.509","4581250.542","934410277","#","","01/01","31/12","0000011","08:30:00","20:30:00"," ",
"75990081589","Farmàcia Vives Ferrer","#","C","Manso","64","64","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.377921","2.162417","429961.581","4581049.617","430053.509","4581250.542","934410277","#","","01/01","31/12","1111101","09:00:00","14:00:00"," ",
"75990081702","Farmàcia Torres Pomar","#","Pg","Manuel Girona","56","56","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.391343","2.125424","426883.234","4582570.295","426975.134","4582771.233","932036429","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990081702","Farmàcia Torres Pomar","#","Pg","Manuel Girona","56","56","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.391343","2.125424","426883.234","4582570.295","426975.134","4582771.233","932040495","#","Telèfon/Fax","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990081758","Farmàcia Grases Pintó","#","Pg","Manuel Girona","28","28","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.39055","2.122518","426639.379","4582484.758","426731.276","4582685.695","932037455","#","","","","","","","",
"75990081758","Farmàcia Grases Pintó","#","Pg","Manuel Girona","28","28","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.39055","2.122518","426639.379","4582484.758","426731.276","4582685.695","932063407","Fax","","","","","","","",
"75990081868","Farmàcia Tomàs Puig Maria Neus","#","C","Marina","20","20","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.38922","2.195602","432748.169","4582277.773","432840.123","4582478.71","932210126","Fax","","","","","","","",
"75990081868","Farmàcia Tomàs Puig Maria Neus","#","C","Marina","20","20","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.38922","2.195602","432748.169","4582277.773","432840.123","4582478.71","932210126","#","","","","","","","",
"75990081986","Farmàcia Odrizola Juaristi","#","C","La Maquinista","9","9","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.380705","2.18826","432125.469","4581338.195","432217.417","4581539.123","933192726","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990081986","Farmàcia Odrizola Juaristi","#","C","La Maquinista","9","9","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.380705","2.18826","432125.469","4581338.195","432217.417","4581539.123","933192726","Fax","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990082092","Farmàcia Borràs Sampere","#","Pg","Maragall","20","20","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.4145","2.181148","431566.269","4585095.699","431658.211","4585296.662","934363365","#","","","","","","","",
"75990082178","Farmàcia Alcalde Orellana","#","Pg","Maragall","75","75","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.417523","2.180239","431493.426","4585431.998","431585.367","4585632.964","934369201","#","","","","","","","",
"75990082315","Farmàcia Albert Diloy","#","Pg","Maragall","177","177","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.422929","2.178289","431336.142","4586033.661","431428.082","4586234.633","932435950","Fax","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
"75990082315","Farmàcia Albert Diloy","#","Pg","Maragall","177","177","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.422929","2.178289","431336.142","4586033.661","431428.082","4586234.633","933519507","#","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
"75990082395","Farmàcia Bover","#","Pg","Maragall","248","248","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08031","019","BARCELONA","41.426708","2.172226","430833.546","4586458.049","430925.481","4586659.024","934290823","#","","","","","","","",
"75990082784","Farmàcia Teresa Valero Mendoza","#","C","Pallars","499","499","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.413778","2.214182","434326.269","4584989.897","434418.237","4585190.86","932663543","#","","","","","","","",
"75990082808","Farmàcia Navarrete Moya","#","C","Maresme","104","104","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.41506","2.212491","434186.244","4585133.514","434278.21","4585334.478","932661043","Fax","","","","","","","",
"75990082808","Farmàcia Navarrete Moya","#","C","Maresme","104","104","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.41506","2.212491","434186.244","4585133.514","434278.21","4585334.478","932661043","#","","","","","","","",
"75990082898","Farmacia Molina Romero Josefa","#","C","Maresme","218","218","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.420106","2.205874","433638.358","4585698.823","433730.319","4585899.792","933132027","#","","","","","","","",
"75990082948","Farmàcia Costa Codina","#","G.V.","Corts Catalanes","566","566","10","Sant Antoni","02","Eixample","08011","019","BARCELONA","41.384023","2.161512","429892.467","4581727.821","429984.395","4581928.752","934547277","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990083691","Farmàcia Esther Vanessa Granero Sanmartín","#","C","Marina","121","121","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.396499","2.184293","431810.254","4583094.777","431902.199","4583295.722","932451645","#","","","","","","","",
"75990083691","Farmàcia Esther Vanessa Granero Sanmartín","#","C","Marina","121","121","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.396499","2.184293","431810.254","4583094.777","431902.199","4583295.722","932451645","Fax","","","","","","","",
"75990083791","Farmàcia Fors Iborra","#","C","Marina","187","187","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.40008","2.179573","431419.438","4583495.981","431511.379","4583696.929","932314205","#","","","","","","","",
"75990084076","Farmàcia Allué Mugarra","#","Av","Marquès de l'Argentera","5","5","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.383927","2.184122","431782.797","4581699.139","431874.742","4581900.071","932529399","#","","","","","","","",
"75990084319","Farmàcia Les Drassanes","#","Av","Paral·lel","48","48","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.375067","2.171905","430751.913","4580725.246","430843.849","4580926.168","934410223","#","","","","","","","",
"75990084501","Farmàcia de Dou Reales","#","Av","Paral·lel","124","124","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.375206","2.161971","429921.379","4580748.596","430013.307","4580949.518","933299170","#","","","","","","","",
"75990084516","Farmàcia Iglesias Huix","#","Av","Paral·lel","131","131","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374835","2.159514","429715.466","4580709.471","429807.392","4580910.393","932892190","#","","","","","","","",
"75990084516","Farmàcia Iglesias Huix","#","Av","Paral·lel","131","131","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374835","2.159514","429715.466","4580709.471","429807.392","4580910.393","932892191","Fax","","","","","","","",
"75990085049","Farmàcia Garrido y Garrido S.C.P.","#","C","Rosselló","462","462","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.407947","2.176983","431211.269","4584371.416","431303.208","4584572.372","934364992","#","","","","","","","",
"75990085147","Farmàcia Solà Casanovas","#","Rbla","Onze de Setembre","37","37","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.429983","2.192221","432507.697","4586805.881","432599.647","4587006.86","933469602","#","","","","","","","",
"75990085147","Farmàcia Solà Casanovas","#","Rbla","Onze de Setembre","37","37","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.429983","2.192221","432507.697","4586805.881","432599.647","4587006.86","933469602","Fax","","","","","","","",
"75990085681","Farmàcia Pascual Ferrer","#","C","Gran de Gràcia","58","58","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.399494","2.15609","429455.813","4583449.81","429547.736","4583650.757","932177245","#","","","","","","","",
"75990085747","Farmàcia Salud Morella","#","C","Gran de Gràcia","115","115","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.4015","2.153427","429235.419","4583674.689","429327.34","4583875.638","932178747","#","","01/01","31/12","0000000","08:00:00","22:00:00"," ",
"75990085906","Farmàcia Guerra Mercadal","#","C","Gran de Gràcia","166","166","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402459","2.152819","429185.64","4583781.644","429277.56","4583982.594","932172974","Fax","","","","","","","",
"75990085906","Farmàcia Guerra Mercadal","#","C","Gran de Gràcia","166","166","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402459","2.152819","429185.64","4583781.644","429277.56","4583982.594","932170451","#","","","","","","","",
"75990085908","Farmàcia Tello Muñoz","#","C","Gran de Gràcia","167","167","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.40307","2.152241","429137.945","4583849.945","429229.865","4584050.896","932186565","Fax","","","","","","","",
"75990085908","Farmàcia Tello Muñoz","#","C","Gran de Gràcia","167","167","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.40307","2.152241","429137.945","4583849.945","429229.865","4584050.896","932186565","#","","","","","","","",
"75990085908","Farmàcia Tello Muñoz","#","C","Gran de Gràcia","167","167","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.40307","2.152241","429137.945","4583849.945","429229.865","4584050.896","932183894","#","","","","","","","",
"75990085987","Farmàcia Domingo Esgleyes","#","C","Gran de Gràcia","237","237","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.405314","2.150774","429017.732","4584100.251","429109.651","4584301.204","932175537","#","","","","","","","",
"75990086126","Farmàcia Hernández i Miquel","#","C","Major de Sarrià","70","70","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.398137","2.122622","426656.591","4583326.936","426748.488","4583527.881","932030864","#","","01/01","31/12","0000011","08:30:00","22:00:00"," ",
"75990086126","Farmàcia Hernández i Miquel","#","C","Major de Sarrià","70","70","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.398137","2.122622","426656.591","4583326.936","426748.488","4583527.881","932030864","#","","01/01","31/12","1111100","09:00:00","22:00:00"," ",
"75990086164","Farmàcia Cabezas Andreu","#","C","Major de Sarrià","94","94","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.399161","2.122191","426621.71","4583440.962","426713.607","4583641.908","932055270","Fax","","","","","","","",
"75990086164","Farmàcia Cabezas Andreu","#","C","Major de Sarrià","94","94","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.399161","2.122191","426621.71","4583440.962","426713.607","4583641.908","932031121","#","","","","","","","",
